방송일시,노출(분),상품명,상품군,날짜,시간,방송월,방송요일
2020-02-29 00:20:00,60.0,소화기,생활용품,2020-02-29,00:20,2,5
2020-02-29 01:20:00,40.0,헤어맥스,이미용,2020-02-29,01:20,2,5
2020-02-29 06:20:00,60.0,광동석류즙,건강기능,2020-02-29,06:20,2,5
2020-02-29 07:20:00,60.0,패리스힐튼,이미용,2020-02-29,07:20,2,5
2020-02-29 08:20:00,60.0,브루마스,잡화,2020-02-29,08:20,2,5
2020-02-29 09:20:00,60.0,리복,속옷,2020-02-29,09:20,2,5
2020-02-29 10:20:00,60.0,네오젠마스카라,이미용,2020-02-29,10:20,2,5
2020-02-29 11:20:00,60.0,램프쿡,주방,2020-02-29,11:20,2,5
2020-02-29 12:20:00,60.0,동양생명암보험,무형,2020-02-29,12:20,2,5
2020-02-29 13:20:00,60.0,프리지아헤어컬러,이미용,2020-02-29,13:20,2,5
2020-02-29 14:20:00,60.0,브루마스,잡화,2020-02-29,14:20,2,5
2020-02-29 15:20:00,60.0,발레리 속옷,속옷,2020-02-29,15:20,2,5
2020-02-29 16:20:00,60.0,멋진밥상 흥양농협쌀,농수축,2020-02-29,16:20,2,5
2020-02-29 17:20:00,40.0,양구시래기,농수축,2020-02-29,17:20,2,5
2020-02-29 18:00:00,20.0,정보방송,무형,2020-02-29,18:00,2,5
2020-02-29 18:20:00,60.0,쿠첸전기밥솥,주방,2020-02-29,18:20,2,5
2020-02-29 19:20:00,60.0,DB운전자보험,무형,2020-02-29,19:20,2,5
2020-02-29 20:20:00,60.0,푸마드로즈,속옷,2020-02-29,20:20,2,5
2020-02-29 21:20:00,60.0,고창 고구마,농수축,2020-02-29,21:20,2,5
2020-02-29 22:20:00,60.0,LGTV,가전,2020-02-29,22:20,2,5
2020-02-29 23:20:00,60.0,선일금고,생활용품,2020-02-29,23:20,2,5
2020-03-01 00:20:00,60.0,샤워기,생활용품,2020-03-01,00:20,3,6
2020-03-01 01:20:00,40.0,린스니커즈,잡화,2020-03-01,01:20,3,6
2020-03-01 06:20:00,60.0,제니하우스염색제,이미용,2020-03-01,06:20,3,6
2020-03-01 07:20:00,60.0,아가타,잡화,2020-03-01,07:20,3,6
2020-03-01 08:20:00,60.0,규조토벽지,생활용품,2020-03-01,08:20,3,6
2020-03-01 09:20:00,60.0,셀렉프로,주방,2020-03-01,09:20,3,6
2020-03-01 10:20:00,60.0,팜스프링스,의류,2020-03-01,10:20,3,6
2020-03-01 11:20:00,60.0,리복,속옷,2020-03-01,11:20,3,6
2020-03-01 12:20:00,60.0,섬유유연제,생활용품,2020-03-01,12:20,3,6
2020-03-01 13:20:00,60.0,삼육두유세트,건강기능,2020-03-01,13:20,3,6
2020-03-01 14:20:00,40.0,손소독제,생활용품,2020-03-01,14:20,3,6
2020-03-01 15:00:00,20.0,코이모리빙박스,무형,2020-03-01,15:00,3,6
2020-03-01 15:20:00,60.0,DB운전자보험,무형,2020-03-01,15:20,3,6
2020-03-01 16:20:00,60.0,손질갑오징어,농수축,2020-03-01,16:20,3,6
2020-03-01 17:20:00,60.0,안동간고등어,농수축,2020-03-01,17:20,3,6
2020-03-01 18:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-03-01,18:20,3,6
2020-03-01 19:20:00,60.0,푸마의류,속옷,2020-03-01,19:20,3,6
2020-03-01 20:20:00,60.0,LG통돌이세탁기,가전,2020-03-01,20:20,3,6
2020-03-01 21:20:00,60.0,LG휘센에어컨,가전,2020-03-01,21:20,3,6
2020-03-01 22:20:00,60.0,에지리프라이팬,주방,2020-03-01,22:20,3,6
2020-03-01 23:20:00,60.0,보루네오침대,가구,2020-03-01,23:20,3,6
2020-03-02 00:20:00,60.0,프리드라이프,무형,2020-03-02,00:20,3,0
2020-03-02 01:20:00,40.0,페플럼제이,의류,2020-03-02,01:20,3,0
2020-03-02 06:20:00,60.0,브루스필드,의류,2020-03-02,06:20,3,0
2020-03-02 07:20:00,60.0,티포트,주방,2020-03-02,07:20,3,0
2020-03-02 08:20:00,60.0,브루마스,잡화,2020-03-02,08:20,3,0
2020-03-02 09:20:00,60.0,레이프릴속옷,속옷,2020-03-02,09:20,3,0
2020-03-02 10:20:00,60.0,앤클라인,잡화,2020-03-02,10:20,3,0
2020-03-02 11:20:00,60.0,도가니탕,농수축,2020-03-02,11:20,3,0
2020-03-02 12:20:00,60.0,때르미오,생활용품,2020-03-02,12:20,3,0
2020-03-02 13:20:00,60.0,석류즙,건강기능,2020-03-02,13:20,3,0
2020-03-02 14:20:00,60.0,메디아글램,잡화,2020-03-02,14:20,3,0
2020-03-02 15:20:00,60.0,DB운전자보험,무형,2020-03-02,15:20,3,0
2020-03-02 16:20:00,60.0,대구탕,농수축,2020-03-02,16:20,3,0
2020-03-02 17:20:00,60.0,매직쉐프전자레인지,주방,2020-03-02,17:20,3,0
2020-03-02 18:20:00,60.0,쿠첸전기밥솥,주방,2020-03-02,18:20,3,0
2020-03-02 19:20:00,60.0,헤드남자속옷,속옷,2020-03-02,19:20,3,0
2020-03-02 20:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-03-02,20:20,3,0
2020-03-02 21:20:00,60.0,LGTV,가전,2020-03-02,21:20,3,0
2020-03-02 22:20:00,60.0,해남고구마,농수축,2020-03-02,22:20,3,0
2020-03-02 23:20:00,60.0,하림닭발,농수축,2020-03-02,23:20,3,0
2020-03-03 00:20:00,60.0,슬리미,무형,2020-03-03,00:20,3,1
2020-03-03 01:20:00,40.0,동양생명암보험,무형,2020-03-03,01:20,3,1
2020-03-03 06:20:00,60.0,어성초샴푸,이미용,2020-03-03,06:20,3,1
2020-03-03 07:20:00,60.0,광동유산균,건강기능,2020-03-03,07:20,3,1
2020-03-03 08:20:00,60.0,시스마르스,잡화,2020-03-03,08:20,3,1
2020-03-03 09:20:00,60.0,메주,농수축,2020-03-03,09:20,3,1
2020-03-03 10:20:00,60.0,보닌남성기초,이미용,2020-03-03,10:20,3,1
2020-03-03 11:20:00,60.0,푸마주니어속옷,속옷,2020-03-03,11:20,3,1
2020-03-03 12:20:00,60.0,동양생명암보험,무형,2020-03-03,12:20,3,1
2020-03-03 13:20:00,60.0,발레리속옷,속옷,2020-03-03,13:20,3,1
2020-03-03 14:20:00,60.0,완도 활전복,농수축,2020-03-03,14:20,3,1
2020-03-03 15:20:00,60.0,한일믹서기,주방,2020-03-03,15:20,3,1
2020-03-03 16:20:00,60.0,참바다 손질낙지,농수축,2020-03-03,16:20,3,1
2020-03-03 17:20:00,60.0,양구시래기,농수축,2020-03-03,17:20,3,1
2020-03-03 18:20:00,60.0,램프쿡,주방,2020-03-03,18:20,3,1
2020-03-03 19:20:00,60.0,캐리어에어,가전,2020-03-03,19:20,3,1
2020-03-03 20:20:00,60.0,푸마드로즈,속옷,2020-03-03,20:20,3,1
2020-03-03 21:20:00,60.0,연세두유,건강기능,2020-03-03,21:20,3,1
2020-03-03 22:20:00,60.0,LG냉장고,가전,2020-03-03,22:20,3,1
2020-03-03 23:20:00,60.0,삼성암보험,무형,2020-03-03,23:20,3,1
2020-03-04 00:20:00,60.0,넥센타이어,무형,2020-03-04,00:20,3,2
2020-03-04 01:20:00,40.0,속눈썹,이미용,2020-03-04,01:20,3,2
2020-03-04 06:20:00,60.0,오가닉뷰티란쥬,속옷,2020-03-04,06:20,3,2
2020-03-04 07:20:00,60.0,오곡누룽지,농수축,2020-03-04,07:20,3,2
2020-03-04 08:20:00,60.0,페플럼제이,의류,2020-03-04,08:20,3,2
2020-03-04 09:20:00,60.0,브루스필드,의류,2020-03-04,09:20,3,2
2020-03-04 10:20:00,60.0,브루마스,잡화,2020-03-04,10:20,3,2
2020-03-04 11:20:00,60.0,양념세트,농수축,2020-03-04,11:20,3,2
2020-03-04 12:20:00,60.0,끌레르드비쥬,잡화,2020-03-04,12:20,3,2
2020-03-04 13:20:00,60.0,마르조,의류,2020-03-04,13:20,3,2
2020-03-04 14:20:00,60.0,참존,이미용,2020-03-04,14:20,3,2
2020-03-04 15:20:00,60.0,코코젤리다지기,주방,2020-03-04,15:20,3,2
2020-03-04 16:20:00,60.0,삼성암보험,무형,2020-03-04,16:20,3,2
2020-03-04 17:20:00,60.0,제주수산물세트,농수축,2020-03-04,17:20,3,2
2020-03-04 18:20:00,60.0,에지리프라이팬,주방,2020-03-04,18:20,3,2
2020-03-04 19:20:00,60.0,현대정수기,무형,2020-03-04,19:20,3,2
2020-03-04 20:20:00,60.0,리복,속옷,2020-03-04,20:20,3,2
2020-03-04 21:20:00,60.0,LGTV,가전,2020-03-04,21:20,3,2
2020-03-04 22:20:00,60.0,현대해상운전자보험,무형,2020-03-04,22:20,3,2
2020-03-04 23:20:00,60.0,임화자육포,농수축,2020-03-04,23:20,3,2
2020-03-05 00:20:00,60.0,슬리미,무형,2020-03-05,00:20,3,3
2020-03-05 01:20:00,40.0,뱅뱅의류,의류,2020-03-05,01:20,3,3
2020-03-05 06:20:00,60.0,CERINI by PAT 패션,의류,2020-03-05,06:20,3,3
2020-03-05 07:20:00,60.0,손소독제,생활용품,2020-03-05,07:20,3,3
2020-03-05 08:20:00,60.0,LG샤프란,생활용품,2020-03-05,08:20,3,3
2020-03-05 09:20:00,60.0,페플럼제이,의류,2020-03-05,09:20,3,3
2020-03-05 10:20:00,60.0,병천순대국,농수축,2020-03-05,10:20,3,3
2020-03-05 11:20:00,60.0,배윤자소곱창전골,농수축,2020-03-05,11:20,3,3
2020-03-05 12:20:00,60.0,스와로브스키,잡화,2020-03-05,12:20,3,3
2020-03-05 13:20:00,60.0,참존,이미용,2020-03-05,13:20,3,3
2020-03-05 14:20:00,60.0,마르엘라로사티,의류,2020-03-05,14:20,3,3
2020-03-05 15:20:00,60.0,DB운전자보험,무형,2020-03-05,15:20,3,3
2020-03-05 16:20:00,60.0,손질갑오징어,농수축,2020-03-05,16:20,3,3
2020-03-05 17:20:00,60.0,명품잡화,잡화,2020-03-05,17:20,3,3
2020-03-05 18:20:00,60.0,유귀열코다리,농수축,2020-03-05,18:20,3,3
2020-03-05 19:20:00,60.0,다농이네사과,농수축,2020-03-05,19:20,3,3
2020-03-05 20:20:00,60.0,해남고구마,농수축,2020-03-05,20:20,3,3
2020-03-05 21:20:00,60.0,삼성암보험,무형,2020-03-05,21:20,3,3
2020-03-05 22:20:00,60.0,보루네오가구,가구,2020-03-05,22:20,3,3
2020-03-05 23:20:00,60.0,제니하우스염색제,이미용,2020-03-05,23:20,3,3
2020-03-06 00:20:00,60.0,까사마루테이블,생활용품,2020-03-06,00:20,3,4
2020-03-06 01:20:00,40.0,음식물처리기,무형,2020-03-06,01:20,3,4
2020-03-06 06:20:00,60.0,란체티,속옷,2020-03-06,06:20,3,4
2020-03-06 07:20:00,60.0,마르조,의류,2020-03-06,07:20,3,4
2020-03-06 08:20:00,60.0,발레리속옷,속옷,2020-03-06,08:20,3,4
2020-03-06 09:20:00,60.0,셀렉프로,주방,2020-03-06,09:20,3,4
2020-03-06 10:20:00,60.0,생줄랑,잡화,2020-03-06,10:20,3,4
2020-03-06 11:20:00,60.0,더덕무침,농수축,2020-03-06,11:20,3,4
2020-03-06 12:20:00,60.0,명품잡화,잡화,2020-03-06,12:20,3,4
2020-03-06 13:20:00,60.0,EM탈취제,생활용품,2020-03-06,13:20,3,4
2020-03-06 14:20:00,60.0,델키생선구이오븐,주방,2020-03-06,14:20,3,4
2020-03-06 15:20:00,60.0,프리모폴딩선반,생활용품,2020-03-06,15:20,3,4
2020-03-06 16:20:00,60.0,손질 토막갈치,농수축,2020-03-06,16:20,3,4
2020-03-06 17:20:00,60.0,이종임곰탕,농수축,2020-03-06,17:20,3,4
2020-03-06 18:20:00,60.0,동양생명암보험,무형,2020-03-06,18:20,3,4
2020-03-06 19:20:00,60.0,보닌남성기초,이미용,2020-03-06,19:20,3,4
2020-03-06 20:20:00,60.0,에지리프라이팬,주방,2020-03-06,20:20,3,4
2020-03-06 21:20:00,60.0,보루네오침대,가구,2020-03-06,21:20,3,4
2020-03-06 22:20:00,60.0,푸마드로즈,속옷,2020-03-06,22:20,3,4
2020-03-06 23:20:00,60.0,LGTV,가전,2020-03-06,23:20,3,4
2020-03-07 00:20:00,60.0,오모떼브라,속옷,2020-03-07,00:20,3,5
2020-03-07 01:20:00,40.0,예다함상조,무형,2020-03-07,01:20,3,5
2020-03-07 06:20:00,60.0,스팀큐다리미,생활용품,2020-03-07,06:20,3,5
2020-03-07 07:20:00,60.0,레이프릴속옷,속옷,2020-03-07,07:20,3,5
2020-03-07 08:20:00,60.0,청소기,가전,2020-03-07,08:20,3,5
2020-03-07 09:20:00,60.0,쿠첸전기밥솥,주방,2020-03-07,09:20,3,5
2020-03-07 10:20:00,60.0,섬유유연제,생활용품,2020-03-07,10:20,3,5
2020-03-07 11:20:00,60.0,손소독제,생활용품,2020-03-07,11:20,3,5
2020-03-07 12:20:00,60.0,현대해상운전자보험,무형,2020-03-07,12:20,3,5
2020-03-07 13:20:00,60.0,헤드언더셔츠,의류,2020-03-07,13:20,3,5
2020-03-07 14:20:00,60.0,LG통돌이세탁기,가전,2020-03-07,14:20,3,5
2020-03-07 15:20:00,60.0,한일믹서기,주방,2020-03-07,15:20,3,5
2020-03-07 16:20:00,60.0,안동간고등어,농수축,2020-03-07,16:20,3,5
2020-03-07 17:20:00,40.0,도가니탕,농수축,2020-03-07,17:20,3,5
2020-03-07 18:00:00,20.0,정보방송,무형,2020-03-07,18:00,3,5
2020-03-07 18:20:00,60.0,예다함상조,무형,2020-03-07,18:20,3,5
2020-03-07 19:20:00,60.0,삼육두유세트,건강기능,2020-03-07,19:20,3,5
2020-03-07 20:20:00,60.0,참존,이미용,2020-03-07,20:20,3,5
2020-03-07 21:20:00,60.0,손질갑오징어,농수축,2020-03-07,21:20,3,5
2020-03-07 22:20:00,60.0,LG냉장고,가전,2020-03-07,22:20,3,5
2020-03-07 23:20:00,60.0,선일금고,생활용품,2020-03-07,23:20,3,5
2020-03-08 00:20:00,60.0,래쉬톡원터치속눈썹,이미용,2020-03-08,00:20,3,6
2020-03-08 01:20:00,40.0,컬럼비아,속옷,2020-03-08,01:20,3,6
2020-03-08 06:20:00,60.0,논슬립 옷걸이,생활용품,2020-03-08,06:20,3,6
2020-03-08 07:20:00,60.0,크리스티나앤코상의,의류,2020-03-08,07:20,3,6
2020-03-08 08:20:00,60.0,어성초샴푸,이미용,2020-03-08,08:20,3,6
2020-03-08 09:20:00,60.0,헤드언더셔츠,의류,2020-03-08,09:20,3,6
2020-03-08 10:20:00,60.0,네오젠마스카라,이미용,2020-03-08,10:20,3,6
2020-03-08 11:20:00,60.0,발레리속옷,속옷,2020-03-08,11:20,3,6
2020-03-08 12:20:00,60.0,프리지아헤어컬러,이미용,2020-03-08,12:20,3,6
2020-03-08 13:20:00,60.0,대구탕,농수축,2020-03-08,13:20,3,6
2020-03-08 14:20:00,60.0,램프쿡,주방,2020-03-08,14:20,3,6
2020-03-08 15:20:00,60.0,리복,속옷,2020-03-08,15:20,3,6
2020-03-08 16:20:00,60.0,제주수산물세트,농수축,2020-03-08,16:20,3,6
2020-03-08 17:20:00,60.0,손질문어,농수축,2020-03-08,17:20,3,6
2020-03-08 18:20:00,60.0,연세두유,건강기능,2020-03-08,18:20,3,6
2020-03-08 19:20:00,60.0,현대정수기,무형,2020-03-08,19:20,3,6
2020-03-08 20:20:00,60.0,보닌남성기초,이미용,2020-03-08,20:20,3,6
2020-03-08 21:20:00,60.0,영산포 숙성 홍어회,농수축,2020-03-08,21:20,3,6
2020-03-08 22:20:00,60.0,LGTV,가전,2020-03-08,22:20,3,6
2020-03-08 23:20:00,60.0,삼성암보험,무형,2020-03-08,23:20,3,6
2020-03-09 00:20:00,60.0,슬리미,무형,2020-03-09,00:20,3,0
2020-03-09 01:20:00,40.0,헤스티지패션,의류,2020-03-09,01:20,3,0
2020-03-09 06:20:00,60.0,디그노슈즈,잡화,2020-03-09,06:20,3,0
2020-03-09 07:20:00,60.0,오곡누룽지,농수축,2020-03-09,07:20,3,0
2020-03-09 08:20:00,60.0,발레리속옷,속옷,2020-03-09,08:20,3,0
2020-03-09 09:20:00,60.0,파뷔에 후라이팬,주방,2020-03-09,09:20,3,0
2020-03-09 10:20:00,60.0,프리모폴딩선반,생활용품,2020-03-09,10:20,3,0
2020-03-09 11:20:00,60.0,현대손질갈치,농수축,2020-03-09,11:20,3,0
2020-03-09 12:20:00,60.0,브루마스,잡화,2020-03-09,12:20,3,0
2020-03-09 13:20:00,60.0,삼성암보험,무형,2020-03-09,13:20,3,0
2020-03-09 14:20:00,60.0,리복,속옷,2020-03-09,14:20,3,0
2020-03-09 15:20:00,60.0,청소기,가전,2020-03-09,15:20,3,0
2020-03-09 16:20:00,60.0,손질문어,농수축,2020-03-09,16:20,3,0
2020-03-09 17:20:00,60.0,이종임곰탕,농수축,2020-03-09,17:20,3,0
2020-03-09 18:20:00,60.0,현대정수기,무형,2020-03-09,18:20,3,0
2020-03-09 19:20:00,60.0,푸마드로즈,속옷,2020-03-09,19:20,3,0
2020-03-09 20:20:00,60.0,매직쉐프전자레인지,주방,2020-03-09,20:20,3,0
2020-03-09 21:20:00,60.0,현대해상운전자보험,무형,2020-03-09,21:20,3,0
2020-03-09 22:20:00,60.0,LG냉장고,가전,2020-03-09,22:20,3,0
2020-03-09 23:20:00,60.0,비버리힐스폴로 남성기초세트,이미용,2020-03-09,23:20,3,0
2020-03-10 00:20:00,60.0,넥센타이어,무형,2020-03-10,00:20,3,1
2020-03-10 01:20:00,40.0,쥐포,농수축,2020-03-10,01:20,3,1
2020-03-10 06:20:00,60.0,칼리베이직백,잡화,2020-03-10,06:20,3,1
2020-03-10 07:20:00,60.0,벨라홈멀티포트,주방,2020-03-10,07:20,3,1
2020-03-10 08:20:00,60.0,레이프릴속옷,속옷,2020-03-10,08:20,3,1
2020-03-10 09:20:00,60.0,규조토벽지,생활용품,2020-03-10,09:20,3,1
2020-03-10 10:20:00,60.0,영산포 숙성 홍어회,농수축,2020-03-10,10:20,3,1
2020-03-10 11:20:00,60.0,손소독제,생활용품,2020-03-10,11:20,3,1
2020-03-10 12:20:00,60.0,어성초샴푸,이미용,2020-03-10,12:20,3,1
2020-03-10 13:20:00,60.0,명품잡화,잡화,2020-03-10,13:20,3,1
2020-03-10 14:20:00,60.0,보몽드침구,침구,2020-03-10,14:20,3,1
2020-03-10 15:20:00,60.0,참존,이미용,2020-03-10,15:20,3,1
2020-03-10 16:20:00,60.0,완도 활전복,농수축,2020-03-10,16:20,3,1
2020-03-10 17:20:00,60.0,해남고구마,농수축,2020-03-10,17:20,3,1
2020-03-10 18:20:00,60.0,들깨탕,농수축,2020-03-10,18:20,3,1
2020-03-10 19:20:00,60.0,LG통돌이세탁기,가전,2020-03-10,19:20,3,1
2020-03-10 20:20:00,60.0,쿠쿠 압력밥솥,주방,2020-03-10,20:20,3,1
2020-03-10 21:20:00,60.0,손질갑오징어,농수축,2020-03-10,21:20,3,1
2020-03-10 22:20:00,60.0,DB운전자보험,무형,2020-03-10,22:20,3,1
2020-03-10 23:20:00,60.0,삼성노트북,가전,2020-03-10,23:20,3,1
2020-03-11 00:20:00,60.0,네오젠마스카라,이미용,2020-03-11,00:20,3,2
2020-03-11 01:20:00,40.0,엑스런,생활용품,2020-03-11,01:20,3,2
2020-03-11 06:20:00,60.0,마르조,의류,2020-03-11,06:20,3,2
2020-03-11 07:20:00,60.0,크리스티나앤코상의,의류,2020-03-11,07:20,3,2
2020-03-11 08:20:00,60.0,섬유유연제,생활용품,2020-03-11,08:20,3,2
2020-03-11 09:20:00,60.0,참존,이미용,2020-03-11,09:20,3,2
2020-03-11 10:20:00,60.0,김영근명인도토리묵,농수축,2020-03-11,10:20,3,2
2020-03-11 11:20:00,60.0,손질문어,농수축,2020-03-11,11:20,3,2
2020-03-11 12:20:00,60.0,손소독제,생활용품,2020-03-11,12:20,3,2
2020-03-11 13:20:00,60.0,시스마르스,잡화,2020-03-11,13:20,3,2
2020-03-11 14:20:00,60.0,DB운전자보험,무형,2020-03-11,14:20,3,2
2020-03-11 15:20:00,60.0,썬키스트 오렌지,농수축,2020-03-11,15:20,3,2
2020-03-11 16:20:00,60.0,한만두,농수축,2020-03-11,16:20,3,2
2020-03-11 17:20:00,60.0,램프쿡,주방,2020-03-11,17:20,3,2
2020-03-11 18:20:00,60.0,현대정수기,무형,2020-03-11,18:20,3,2
2020-03-11 19:20:00,60.0,란체티,속옷,2020-03-11,19:20,3,2
2020-03-11 20:20:00,60.0,보루네오침대,가구,2020-03-11,20:20,3,2
2020-03-11 21:20:00,60.0,국내산고구마,농수축,2020-03-11,21:20,3,2
2020-03-11 22:20:00,60.0,다농이네사과,농수축,2020-03-11,22:20,3,2
2020-03-11 23:20:00,60.0,삼성암보험,무형,2020-03-11,23:20,3,2
2020-03-12 00:20:00,60.0,넥센타이어,무형,2020-03-12,00:20,3,3
2020-03-12 01:20:00,40.0,푸마 남여 속옷,속옷,2020-03-12,01:20,3,3
2020-03-12 06:20:00,60.0,벨라홈행주티슈,주방,2020-03-12,06:20,3,3
2020-03-12 07:20:00,60.0,발락마사지,생활용품,2020-03-12,07:20,3,3
2020-03-12 08:20:00,60.0,셀럽염색제,이미용,2020-03-12,08:20,3,3
2020-03-12 09:20:00,60.0,브루스필드,의류,2020-03-12,09:20,3,3
2020-03-12 10:20:00,60.0,제주한라봉,농수축,2020-03-12,10:20,3,3
2020-03-12 11:20:00,60.0,삼육두유세트,건강기능,2020-03-12,11:20,3,3
2020-03-12 12:20:00,60.0,동양생명암보험,무형,2020-03-12,12:20,3,3
2020-03-12 13:20:00,60.0,매직쉐프멀티쿠커,주방,2020-03-12,13:20,3,3
2020-03-12 14:20:00,60.0,마르조,의류,2020-03-12,14:20,3,3
2020-03-12 15:20:00,60.0,몽펠리에,의류,2020-03-12,15:20,3,3
2020-03-12 16:20:00,60.0,유귀열떡갈비,농수축,2020-03-12,16:20,3,3
2020-03-12 17:20:00,60.0,하림닭발,농수축,2020-03-12,17:20,3,3
2020-03-12 18:20:00,60.0,병천순대국,농수축,2020-03-12,18:20,3,3
2020-03-12 19:20:00,60.0,청소기,가전,2020-03-12,19:20,3,3
2020-03-12 20:20:00,60.0,영산포 숙성 홍어회,농수축,2020-03-12,20:20,3,3
2020-03-12 21:20:00,60.0,DB운전자보험,무형,2020-03-12,21:20,3,3
2020-03-12 22:20:00,60.0,LGTV,가전,2020-03-12,22:20,3,3
2020-03-12 23:20:00,60.0,슬리미,무형,2020-03-12,23:20,3,3
2020-03-13 00:20:00,60.0,뇌새김영어,무형,2020-03-13,00:20,3,4
2020-03-13 01:20:00,30.0,명품잡화,잡화,2020-03-13,01:20,3,4
2020-03-13 01:50:00,10.0,지베르니,의류,2020-03-13,01:50,3,4
2020-03-13 06:20:00,60.0,엔엔에프 패션,의류,2020-03-13,06:20,3,4
2020-03-13 07:20:00,60.0,뱅뱅의류,의류,2020-03-13,07:20,3,4
2020-03-13 08:20:00,60.0,손소독제,생활용품,2020-03-13,08:20,3,4
2020-03-13 09:20:00,60.0,명품잡화,잡화,2020-03-13,09:20,3,4
2020-03-13 10:20:00,60.0,양구시래기,농수축,2020-03-13,10:20,3,4
2020-03-13 11:20:00,60.0,헤드언더셔츠,의류,2020-03-13,11:20,3,4
2020-03-13 12:20:00,60.0,DB자녀보험,무형,2020-03-13,12:20,3,4
2020-03-13 13:20:00,60.0,델키생선구이오븐,주방,2020-03-13,13:20,3,4
2020-03-13 14:20:00,60.0,안동간고등어,농수축,2020-03-13,14:20,3,4
2020-03-13 15:20:00,60.0,피톤치오편백오일수,생활용품,2020-03-13,15:20,3,4
2020-03-13 16:20:00,60.0,쥐포,농수축,2020-03-13,16:20,3,4
2020-03-13 17:20:00,60.0,배윤자소곱창전골,농수축,2020-03-13,17:20,3,4
2020-03-13 18:20:00,60.0,몽펠리에,의류,2020-03-13,18:20,3,4
2020-03-13 19:20:00,60.0,보닌남성기초,이미용,2020-03-13,19:20,3,4
2020-03-13 20:20:00,60.0,해남고구마,농수축,2020-03-13,20:20,3,4
2020-03-13 21:20:00,60.0,램프쿡,주방,2020-03-13,21:20,3,4
2020-03-13 22:20:00,60.0,손질문어,농수축,2020-03-13,22:20,3,4
2020-03-13 23:20:00,60.0,속눈썹,이미용,2020-03-13,23:20,3,4
2020-03-14 00:20:00,60.0,예다함상조,무형,2020-03-14,00:20,3,5
2020-03-14 01:20:00,40.0,통돌이오븐,주방,2020-03-14,01:20,3,5
2020-03-14 06:20:00,60.0,오행자금동전파스,생활용품,2020-03-14,06:20,3,5
2020-03-14 07:20:00,60.0,레이프릴속옷,속옷,2020-03-14,07:20,3,5
2020-03-14 08:20:00,60.0,참존,이미용,2020-03-14,08:20,3,5
2020-03-14 09:20:00,60.0,브루마스,잡화,2020-03-14,09:20,3,5
2020-03-14 10:20:00,60.0,프리지아헤어컬러,이미용,2020-03-14,10:20,3,5
2020-03-14 11:20:00,60.0,현대손질갈치,농수축,2020-03-14,11:20,3,5
2020-03-14 12:20:00,60.0,명품잡화,잡화,2020-03-14,12:20,3,5
2020-03-14 13:20:00,60.0,어성초샴푸,이미용,2020-03-14,13:20,3,5
2020-03-14 14:20:00,60.0,헤드언더셔츠,의류,2020-03-14,14:20,3,5
2020-03-14 15:20:00,60.0,대저토마토,농수축,2020-03-14,15:20,3,5
2020-03-14 16:20:00,60.0,대구탕,농수축,2020-03-14,16:20,3,5
2020-03-14 17:20:00,40.0,완도 활전복,농수축,2020-03-14,17:20,3,5
2020-03-14 18:00:00,20.0,정보방송,무형,2020-03-14,18:00,3,5
2020-03-14 18:20:00,60.0,프리드라이프,무형,2020-03-14,18:20,3,5
2020-03-14 19:20:00,60.0,푸마드로즈,속옷,2020-03-14,19:20,3,5
2020-03-14 20:20:00,60.0,삼성노트북,가전,2020-03-14,20:20,3,5
2020-03-14 21:20:00,60.0,연세두유,건강기능,2020-03-14,21:20,3,5
2020-03-14 22:20:00,60.0,국내산고구마,농수축,2020-03-14,22:20,3,5
2020-03-14 23:20:00,60.0,네오젠마스카라,이미용,2020-03-14,23:20,3,5
2020-03-15 00:20:00,60.0,동양생명암보험,무형,2020-03-15,00:20,3,6
2020-03-15 01:20:00,40.0,위트24쿠션,이미용,2020-03-15,01:20,3,6
2020-03-15 06:20:00,60.0,CERINI by PAT 패션,의류,2020-03-15,06:20,3,6
2020-03-15 07:20:00,60.0,메가비타,건강기능,2020-03-15,07:20,3,6
2020-03-15 08:20:00,60.0,램프쿡,주방,2020-03-15,08:20,3,6
